id_l,id_r,panda_label,panda_soft_label
5906,68629,-1,1.2014086347801215e-12
5906,68630,-1,1.2014086347801215e-12
5906,68631,-1,1.2014086347801215e-12
6361,86854,-1,9.675136931031163e-11
6361,86855,-1,9.675136931031163e-11
6146,89367,-1,1.2014086347801215e-12
1202,84889,-1,6.35761152275168e-15
1202,84890,-1,6.35761152275168e-15
1202,84891,-1,6.35761152275168e-15
6377,88023,-1,1.2014086347801215e-12
6377,88024,-1,1.2014086347801215e-12
6377,88025,-1,1.2014086347801215e-12
8124,5991,-1,1.2014086347801215e-12
6486,84712,-1,1.2014086347801215e-12
6486,84713,-1,1.2014086347801215e-12
6486,84714,-1,1.2014086347801215e-12
6486,84715,-1,1.2014086347801215e-12
1252,89716,-1,4.372915937012163e-13
4946,25676,-1,2.74275313021606e-07
4946,25677,-1,2.74275313021606e-07
10110,105813,-1,3.996988993322823e-05
10110,105815,-1,3.996988993322823e-05
10943,105813,-1,3.996988993322823e-05
10943,105815,-1,3.996988993322823e-05
6120,85731,-1,1.5554987679300937e-11
6120,85732,-1,1.5554987679300937e-11
1697,95699,-1,4.2624043707860734e-14
1697,95700,-1,4.2624043707860734e-14
1697,95701,-1,4.2624043707860734e-14
1697,95702,-1,4.2624043707860734e-14
6687,105818,-1,1.2014086347801215e-12
6687,105819,-1,1.2014086347801215e-12
2535,102176,-1,4.372915937012163e-13
2535,102177,-1,4.372915937012163e-13
2535,102178,-1,4.372915937012163e-13
10920,97208,-1,4.090968724956945e-08
10920,97209,-1,4.090968724956945e-08
10920,97210,-1,4.090968724956945e-08
10920,97211,-1,4.090968724956945e-08
54,81001,-1,2.74275313021606e-07
54,81002,-1,2.74275313021606e-07
5756,77009,-1,2.118399702770476e-08
5756,77010,-1,2.118399702770476e-08
9351,32373,-1,1.1145961445457135e-12
9351,32374,-1,1.1145961445457135e-12
709,79281,-1,3.98758262655675e-09
709,79282,-1,3.98758262655675e-09
5424,73251,-1,1.2014086347801215e-12
10844,22871,-1,4.372915937012163e-13
10844,22872,-1,4.372915937012163e-13
1551,92266,-1,6.211809396894012e-12
1551,92267,-1,6.211809396894012e-12
8353,32342,-1,9.820680661287686e-12
8353,32343,-1,9.820680661287686e-12
5315,18374,-1,6.35761152275168e-15
6689,105813,-1,1.2014086347801215e-12
6689,105815,-1,1.2014086347801215e-12
6689,105817,-1,1.2014086347801215e-12
556,75625,-1,4.2624043707860734e-14
556,75626,-1,4.2624043707860734e-14
365,79606,-1,2.9317827829290834e-12
365,79607,-1,2.9317827829290834e-12
1088,85666,-1,6.35761152275168e-15
1088,85667,-1,6.35761152275168e-15
3345,124942,-1,6.35761152275168e-15
3345,124944,-1,6.35761152275168e-15
979,94972,-1,4.2624043707860734e-14
979,94973,-1,4.2624043707860734e-14
5425,73254,-1,1.2014086347801215e-12
5425,73256,-1,1.2014086347801215e-12
5425,73260,-1,1.2014086347801215e-12
1573,87261,-1,6.35761152275168e-15
1573,87262,-1,6.35761152275168e-15
2225,108383,-1,6.35761152275168e-15
4093,8767,-1,6.35761152275168e-15
4093,8768,-1,6.35761152275168e-15
10241,118557,-1,2.9317827829290834e-12
10241,118558,-1,2.9317827829290834e-12
520,79631,-1,4.2624043707860734e-14
520,79632,-1,4.2624043707860734e-14
520,79633,-1,4.2624043707860734e-14
520,79634,-1,4.2624043707860734e-14
7039,109547,-1,2.9313929624441633e-09
7039,109548,-1,2.9313929624441633e-09
8353,131977,-1,9.820680661287686e-12
8353,131978,-1,9.820680661287686e-12
6881,49102,-1,9.820680661287686e-12
6881,49103,-1,9.820680661287686e-12
1967,109615,-1,4.372915937012163e-13
1967,109616,-1,4.372915937012163e-13
6824,117994,-1,1.1796340481471508e-10
6824,117995,-1,1.1796340481471508e-10
2143,109900,-1,6.35761152275168e-15
2143,109901,-1,6.35761152275168e-15
2246,100025,-1,4.2624043707860734e-14
2246,100028,-1,4.2624043707860734e-14
2246,100031,-1,4.2624043707860734e-14
2247,100025,-1,4.2624043707860734e-14
2247,100028,-1,4.2624043707860734e-14
2247,100031,-1,4.2624043707860734e-14
6688,105818,-1,1.2014086347801215e-12
6688,105819,-1,1.2014086347801215e-12
3855,7161,-1,4.2624043707860734e-14
3855,7162,-1,4.2624043707860734e-14
4902,20757,-1,6.35761152275168e-15
4902,20758,-1,6.35761152275168e-15
7305,102160,-1,1.5554987679300937e-11
7305,102161,-1,1.5554987679300937e-11
6881,131977,-1,9.820680661287686e-12
6881,131978,-1,9.820680661287686e-12
1202,84892,-1,6.35761152275168e-15
1202,84893,-1,6.35761152275168e-15
6687,105813,-1,1.2014086347801215e-12
6687,105815,-1,1.2014086347801215e-12
6687,105817,-1,1.2014086347801215e-12
8890,32342,-1,1.2014086347801215e-12
8890,32343,-1,1.2014086347801215e-12
4797,25577,-1,4.372915937012163e-13
1496,91945,-1,6.35761152275168e-15
7715,122379,-1,1.2014086347801215e-12
7715,122380,-1,1.2014086347801215e-12
5423,73260,-1,1.2014086347801215e-12
5423,73254,-1,1.2014086347801215e-12
5423,73256,-1,1.2014086347801215e-12
5128,19249,-1,4.372915937012163e-13
177,75499,-1,6.35761152275168e-15
177,75500,-1,6.35761152275168e-15
10335,122374,-1,3.996988993322823e-05
10335,122376,-1,3.996988993322823e-05
10335,122378,-1,3.996988993322823e-05
10970,122374,-1,3.996988993322823e-05
10970,122376,-1,3.996988993322823e-05
10970,122378,-1,3.996988993322823e-05
1953,102095,-1,6.35761152275168e-15
1953,102096,-1,6.35761152275168e-15
4817,22865,-1,4.372915937012163e-13
5907,68628,-1,1.2014086347801215e-12
5907,68629,-1,1.2014086347801215e-12
5907,68630,-1,1.2014086347801215e-12
5907,68631,-1,1.2014086347801215e-12
5416,73499,-1,1.1145961445457135e-12
8093,15740,-1,1.2014086347801215e-12
327,67469,-1,4.2624043707860734e-14
327,67472,-1,4.2624043707860734e-14
327,67475,-1,4.2624043707860734e-14
328,67469,-1,4.2624043707860734e-14
328,67472,-1,4.2624043707860734e-14
328,67475,-1,4.2624043707860734e-14
3395,118727,-1,4.372915937012163e-13
3395,118728,-1,4.372915937012163e-13
3395,118729,-1,4.372915937012163e-13
6874,107372,-1,1.2014086347801215e-12
6874,107373,-1,1.2014086347801215e-12
4046,6613,-1,6.35761152275168e-15
479,71166,-1,6.35761152275168e-15
479,71167,-1,6.35761152275168e-15
10878,81134,-1,4.090968724956945e-08
10878,81135,-1,4.090968724956945e-08
10878,81136,-1,4.090968724956945e-08
10878,81137,-1,4.090968724956945e-08
1735,89420,-1,4.2624043707860734e-14
1735,89423,-1,4.2624043707860734e-14
1735,89426,-1,4.2624043707860734e-14
1736,89420,-1,4.2624043707860734e-14
1736,89423,-1,4.2624043707860734e-14
1736,89426,-1,4.2624043707860734e-14
2198,106973,-1,4.2624043707860734e-14
2198,106974,-1,4.2624043707860734e-14
2990,128570,-1,2.9317827829290834e-12
2990,128571,-1,2.9317827829290834e-12
9351,23119,-1,1.1145961445457135e-12
454,69656,-1,4.372915937012163e-13
454,69657,-1,4.372915937012163e-13
454,69658,-1,4.372915937012163e-13
3084,117796,-1,2.74275313021606e-07
3293,125140,-1,6.35761152275168e-15
10134,102021,-1,2.864546807157934e-09
10134,102022,-1,2.864546807157934e-09
10134,102023,-1,2.864546807157934e-09
10134,102024,-1,2.864546807157934e-09
4282,12144,-1,5.947699733579815e-10
4282,12145,-1,5.947699733579815e-10
1437,91620,-1,6.35761152275168e-15
3134,125173,-1,2.74275313021606e-07
3134,125174,-1,2.74275313021606e-07
2608,106975,-1,7.441226757834902e-12
2608,106976,-1,7.441226757834902e-12
2608,106977,-1,7.441226757834902e-12
2608,106978,-1,7.441226757834902e-12
2609,106975,-1,7.441226757834902e-12
2609,106976,-1,7.441226757834902e-12
2609,106977,-1,7.441226757834902e-12
2609,106978,-1,7.441226757834902e-12
5134,29371,-1,4.372915937012163e-13
5134,29372,-1,4.372915937012163e-13
1689,89985,-1,2.9317827829290834e-12
1689,89986,-1,2.9317827829290834e-12
1689,89987,-1,2.9317827829290834e-12
1689,89988,-1,2.9317827829290834e-12
1689,89989,-1,2.9317827829290834e-12
1689,89990,-1,2.9317827829290834e-12
1689,89991,-1,2.9317827829290834e-12
1689,89992,-1,2.9317827829290834e-12
5121,25735,-1,6.211809396894012e-12
5121,25736,-1,6.211809396894012e-12
5127,29368,-1,4.372915937012163e-13
5127,29369,-1,4.372915937012163e-13
2800,118646,-1,6.35761152275168e-15
2800,118647,-1,6.35761152275168e-15
6147,89368,-1,1.2014086347801215e-12
6147,89370,-1,1.2014086347801215e-12
6147,89372,-1,1.2014086347801215e-12
10065,102034,-1,2.9317827829290834e-12
10065,102035,-1,2.9317827829290834e-12
10065,102037,-1,2.9317827829290834e-12
10065,102038,-1,2.9317827829290834e-12
979,94974,-1,4.2624043707860734e-14
979,94975,-1,4.2624043707860734e-14
979,94976,-1,4.2624043707860734e-14
979,94977,-1,4.2624043707860734e-14
4807,25643,-1,6.35761152275168e-15
4642,25451,-1,6.35761152275168e-15
4642,25453,-1,6.35761152275168e-15
7934,49102,-1,9.820680661287686e-12
7934,49103,-1,9.820680661287686e-12
7870,5349,-1,9.820680661287686e-12
7870,5350,-1,9.820680661287686e-12
3787,116,-1,6.35761152275168e-15
3787,118,-1,6.35761152275168e-15
7716,122379,-1,1.2014086347801215e-12
7716,122380,-1,1.2014086347801215e-12
531,70705,-1,6.35761152275168e-15
531,70706,-1,6.35761152275168e-15
531,70707,-1,6.35761152275168e-15
10846,22866,-1,4.372915937012163e-13
10846,22868,-1,4.372915937012163e-13
10846,22870,-1,4.372915937012163e-13
2343,103698,-1,6.35761152275168e-15
2343,103699,-1,6.35761152275168e-15
245,74808,-1,4.2624043707860734e-14
245,74809,-1,4.2624043707860734e-14
6346,97208,-1,4.090968724956945e-08
6739,101991,-1,1.5198257525273858e-08
1496,91948,-1,6.35761152275168e-15
1496,91949,-1,6.35761152275168e-15
1496,91950,-1,6.35761152275168e-15
5282,25072,-1,6.35761152275168e-15
5282,25073,-1,6.35761152275168e-15
7717,122374,-1,1.2014086347801215e-12
7717,122376,-1,1.2014086347801215e-12
7717,122378,-1,1.2014086347801215e-12
1551,92275,-1,6.211809396894012e-12
6434,93131,-1,1.9653264314693183e-08
6434,93132,-1,1.9653264314693183e-08
4280,12144,-1,2.9317827829290834e-12
4280,12145,-1,2.9317827829290834e-12
1079,92105,-1,4.372915937012163e-13
3345,124945,-1,6.35761152275168e-15
3345,124946,-1,6.35761152275168e-15
3345,124947,-1,6.35761152275168e-15
270,68806,-1,6.35761152275168e-15
270,68807,-1,6.35761152275168e-15
6242,90929,-1,1.2014086347801215e-12
6242,90930,-1,1.2014086347801215e-12
5370,25537,-1,4.272629776249227e-10
6487,84712,-1,1.2014086347801215e-12
6487,84713,-1,1.2014086347801215e-12
6487,84714,-1,1.2014086347801215e-12
6487,84715,-1,1.2014086347801215e-12
6431,89450,-1,1.2014086347801215e-12
6431,89451,-1,1.2014086347801215e-12
6431,89452,-1,1.2014086347801215e-12
2999,123539,-1,7.441226757834902e-12
2999,123540,-1,7.441226757834902e-12
2999,123541,-1,7.441226757834902e-12
2999,123542,-1,7.441226757834902e-12
3000,123539,-1,7.441226757834902e-12
3000,123540,-1,7.441226757834902e-12
3000,123541,-1,7.441226757834902e-12
3000,123542,-1,7.441226757834902e-12
2531,108680,-1,6.211809396894012e-12
2531,108681,-1,6.211809396894012e-12
3472,120253,-1,6.35761152275168e-15
3472,120254,-1,6.35761152275168e-15
439,76145,-1,6.211809396894012e-12
439,76146,-1,6.211809396894012e-12
5193,26908,-1,1.5544143029066127e-13
5193,26909,-1,1.5544143029066127e-13
116,69575,-1,6.35761152275168e-15
116,69576,-1,6.35761152275168e-15
2501,107372,-1,4.2624043707860734e-14
2501,107373,-1,4.2624043707860734e-14
5626,83084,-1,1.2014086347801215e-12
5626,83085,-1,1.2014086347801215e-12
3052,123537,-1,4.2624043707860734e-14
3052,123538,-1,4.2624043707860734e-14
2225,108386,-1,6.35761152275168e-15
2225,108388,-1,6.35761152275168e-15
9031,21510,-1,1.2014086347801215e-12
9031,21511,-1,1.2014086347801215e-12
9031,21512,-1,1.2014086347801215e-12
5640,71925,-1,1.2014086347801215e-12
5640,71926,-1,1.2014086347801215e-12
5640,71927,-1,1.2014086347801215e-12
2382,112086,-1,4.2624043707860734e-14
2382,112087,-1,4.2624043707860734e-14
2382,112088,-1,4.2624043707860734e-14
2382,112089,-1,4.2624043707860734e-14
7516,121025,-1,1.2014086347801215e-12
7516,121026,-1,1.2014086347801215e-12
7516,121027,-1,1.2014086347801215e-12
8125,5992,-1,1.2014086347801215e-12
8125,5994,-1,1.2014086347801215e-12
8125,5996,-1,1.2014086347801215e-12
377,82070,-1,5.947699733579815e-10
377,82071,-1,5.947699733579815e-10
3361,116608,-1,4.2624043707860734e-14
3361,116611,-1,4.2624043707860734e-14
3361,116614,-1,4.2624043707860734e-14
3362,116608,-1,4.2624043707860734e-14
3362,116611,-1,4.2624043707860734e-14
3362,116614,-1,4.2624043707860734e-14
4642,25454,-1,6.35761152275168e-15
4642,25455,-1,6.35761152275168e-15
4642,25456,-1,6.35761152275168e-15
4310,9926,-1,6.35761152275168e-15
7402,132198,-1,1.2014086347801215e-12
4815,21526,-1,4.272629776249227e-10
4815,21527,-1,4.272629776249227e-10
4815,21528,-1,4.272629776249227e-10
1573,71166,-1,5.1969055928609405e-14
1573,71167,-1,5.1969055928609405e-14
4116,3876,-1,6.35761152275168e-15
4116,3877,-1,6.35761152275168e-15
2829,127879,-1,4.2624043707860734e-14
2829,127880,-1,4.2624043707860734e-14
2829,127881,-1,4.2624043707860734e-14
2572,99909,-1,6.35761152275168e-15
2572,99911,-1,6.35761152275168e-15
1562,92266,-1,6.211809396894012e-12
1562,92267,-1,6.211809396894012e-12
7557,122151,-1,1.1145961445457135e-12
7557,122154,-1,1.1145961445457135e-12
7557,122155,-1,1.1145961445457135e-12
9336,21316,-1,1.4100047868546744e-08
9336,21317,-1,1.4100047868546744e-08
2779,122067,-1,6.35761152275168e-15
2779,122068,-1,6.35761152275168e-15
2779,122069,-1,6.35761152275168e-15
2829,127906,-1,4.164652625930439e-11
10941,113580,-1,4.090968724956945e-08
10941,113581,-1,4.090968724956945e-08
10941,113582,-1,4.090968724956945e-08
10941,113583,-1,4.090968724956945e-08
1239,86681,-1,3.9638941638676943e-10
1239,86682,-1,3.9638941638676943e-10
1239,86683,-1,3.9638941638676943e-10
1239,86684,-1,3.9638941638676943e-10
1239,86685,-1,3.9638941638676943e-10
4698,18282,-1,2.9317827829290834e-12
4698,18283,-1,2.9317827829290834e-12
9927,99165,-1,4.372915937012163e-13
1913,111369,-1,4.2624043707860734e-14
1913,111370,-1,4.2624043707860734e-14
2520,108680,-1,6.211809396894012e-12
2520,108681,-1,6.211809396894012e-12
9842,85595,-1,2.864546807157934e-09
9842,85596,-1,2.864546807157934e-09
9842,85597,-1,2.864546807157934e-09
9842,85598,-1,2.864546807157934e-09
3894,103680,-1,5.1969055928609405e-14
3894,103681,-1,5.1969055928609405e-14
3894,103682,-1,5.1969055928609405e-14
4698,18349,-1,2.74275313021606e-07
4698,18350,-1,2.74275313021606e-07
2127,101227,-1,6.35761152275168e-15
2127,101228,-1,6.35761152275168e-15
1392,90532,-1,4.2624043707860734e-14
1392,90533,-1,4.2624043707860734e-14
1234,92172,-1,6.35761152275168e-15
799,72486,-1,2.864546807157934e-09
4978,23244,-1,5.947699733579815e-10
4978,23246,-1,5.947699733579815e-10
5772,71242,-1,1.5198257525273858e-08
194,75983,-1,4.372915937012163e-13
367,79606,-1,4.090968724956945e-08
367,79607,-1,4.090968724956945e-08
6268,99132,-1,1.2014086347801215e-12
6268,99133,-1,1.2014086347801215e-12
6145,89368,-1,1.2014086347801215e-12
6145,89370,-1,1.2014086347801215e-12
6145,89372,-1,1.2014086347801215e-12
2407,108586,-1,6.35761152275168e-15
1235,83462,-1,1.6720547456804025e-11
1235,83464,-1,1.6720547456804025e-11
4143,20701,-1,5.1969055928609405e-14
1154,85595,-1,6.35761152275168e-15
1154,85596,-1,6.35761152275168e-15
1154,85597,-1,6.35761152275168e-15
1154,85598,-1,6.35761152275168e-15
1604,91555,-1,6.35761152275168e-15
1604,91556,-1,6.35761152275168e-15
1069,75631,-1,3.484219354123084e-13
4835,24063,-1,4.2624043707860734e-14
4835,24064,-1,4.2624043707860734e-14
7003,104463,-1,1.2014086347801215e-12
7003,104464,-1,1.2014086347801215e-12
7003,104465,-1,1.2014086347801215e-12
9403,18180,-1,1.2014086347801215e-12
9403,18181,-1,1.2014086347801215e-12
9403,18182,-1,1.2014086347801215e-12
9403,18183,-1,1.2014086347801215e-12
4536,24422,-1,4.372915937012163e-13
4536,24423,-1,4.372915937012163e-13
8812,32550,-1,1.2014086347801215e-12
4359,8769,-1,6.35761152275168e-15
2611,106975,-1,4.090968724956945e-08
2611,106976,-1,4.090968724956945e-08
2611,106977,-1,4.090968724956945e-08
2611,106978,-1,4.090968724956945e-08
5322,19231,-1,6.35761152275168e-15
5322,19232,-1,6.35761152275168e-15
3960,8571,-1,6.35761152275168e-15
3960,8573,-1,6.35761152275168e-15
439,76154,-1,6.211809396894012e-12
439,76156,-1,6.211809396894012e-12
5416,83113,-1,1.1145961445457135e-12
5416,83114,-1,1.1145961445457135e-12
3252,128262,-1,3.98758262655675e-09
3252,128266,-1,3.98758262655675e-09
8420,9606,-1,1.1145961445457135e-12
4215,5786,-1,6.211809396894012e-12
5634,74808,-1,1.2014086347801215e-12
5634,74809,-1,1.2014086347801215e-12
10846,22871,-1,4.372915937012163e-13
6212,88844,-1,9.675136931031163e-11
6212,88845,-1,9.675136931031163e-11
6212,88846,-1,9.675136931031163e-11
6212,88847,-1,9.675136931031163e-11
6212,88848,-1,9.675136931031163e-11
8353,49102,-1,9.820680661287686e-12
8353,49103,-1,9.820680661287686e-12
6739,101990,-1,1.5198257525273858e-08
1151,85599,-1,2.9317827829290834e-12
1151,85600,-1,2.9317827829290834e-12
1151,85601,-1,2.9317827829290834e-12
1151,85603,-1,2.9317827829290834e-12
1151,85604,-1,2.9317827829290834e-12
1151,85605,-1,2.9317827829290834e-12
1151,85606,-1,2.9317827829290834e-12
1151,85607,-1,2.9317827829290834e-12
5370,25528,-1,2.9317827829290834e-12
1773,86185,-1,2.9317827829290834e-12
1773,86186,-1,2.9317827829290834e-12
1773,86187,-1,2.9317827829290834e-12
798,72486,-1,2.864546807157934e-09
3944,232,-1,4.2624043707860734e-14
3945,232,-1,4.2624043707860734e-14
7715,122374,-1,1.2014086347801215e-12
7715,122376,-1,1.2014086347801215e-12
7715,122378,-1,1.2014086347801215e-12
2159,105609,-1,6.211809396894012e-12
7417,118542,-1,1.5198257525273858e-08
3293,125135,-1,6.35761152275168e-15
3293,125136,-1,6.35761152275168e-15
3293,125137,-1,6.35761152275168e-15
3293,125138,-1,6.35761152275168e-15
3293,125139,-1,6.35761152275168e-15
5141,25735,-1,6.211809396894012e-12
5141,25736,-1,6.211809396894012e-12
2983,122168,-1,6.211809396894012e-12
2572,103764,-1,6.211809396894012e-12
251,74411,-1,4.2624043707860734e-14
251,74412,-1,4.2624043707860734e-14
6145,89373,-1,1.2014086347801215e-12
6145,89374,-1,1.2014086347801215e-12
1836,75368,-1,2.3965286785473803e-11
1836,75369,-1,2.3965286785473803e-11
209,68914,-1,6.35761152275168e-15
209,68915,-1,6.35761152275168e-15
1438,84023,-1,2.864546807157934e-09
2246,105864,-1,4.2624043707860734e-14
2246,105867,-1,4.2624043707860734e-14
2246,105870,-1,4.2624043707860734e-14
2247,105864,-1,4.2624043707860734e-14
2247,105867,-1,4.2624043707860734e-14
2247,105870,-1,4.2624043707860734e-14
546,70588,-1,3.9638941638676943e-10
546,70589,-1,3.9638941638676943e-10
546,70590,-1,3.9638941638676943e-10
546,70591,-1,3.9638941638676943e-10
546,70592,-1,3.9638941638676943e-10
1980,110260,-1,5.947699733579815e-10
1693,95699,-1,2.9317827829290834e-12
1693,95700,-1,2.9317827829290834e-12
1693,95701,-1,2.9317827829290834e-12
1693,95702,-1,2.9317827829290834e-12
10852,19095,-1,2.864546807157934e-09
10852,19096,-1,2.864546807157934e-09
10852,19097,-1,2.864546807157934e-09
10852,19098,-1,2.864546807157934e-09
9834,85609,-1,2.9317827829290834e-12
9834,85610,-1,2.9317827829290834e-12
9834,85613,-1,2.9317827829290834e-12
9834,85614,-1,2.9317827829290834e-12
7323,103289,-1,1.4431001071501222e-11
7323,103290,-1,1.4431001071501222e-11
6221,86803,-1,1.5554987679300937e-11
6221,86804,-1,1.5554987679300937e-11
6221,86805,-1,1.5554987679300937e-11
4807,25638,-1,6.35761152275168e-15
4807,25639,-1,6.35761152275168e-15
4807,25640,-1,6.35761152275168e-15
4807,25641,-1,6.35761152275168e-15
4807,25642,-1,6.35761152275168e-15
2861,117862,-1,6.35761152275168e-15
2861,117863,-1,6.35761152275168e-15
8123,5992,-1,1.2014086347801215e-12
8123,5994,-1,1.2014086347801215e-12
8123,5996,-1,1.2014086347801215e-12
2370,102511,-1,2.7199353258324926e-12
2370,102512,-1,2.7199353258324926e-12
3906,1424,-1,2.74275313021606e-07
1277,86080,-1,2.7199353258324926e-12
1277,86081,-1,2.7199353258324926e-12
8954,31970,-1,1.5554987679300937e-11
2902,123677,-1,2.9317827829290834e-12
2902,123679,-1,2.9317827829290834e-12
2902,123681,-1,2.9317827829290834e-12
2902,123682,-1,2.9317827829290834e-12
2902,123683,-1,2.9317827829290834e-12
